iter	Passed	Remaining
4165	54901	208668
4166	54914	208652
4167	54926	208637
4168	54939	208621
4169	54951	208605
4170	54963	208588
4171	54976	208572
4172	54989	208560
4173	55004	208552
4174	55016	208537
4175	55029	208521
4176	55042	208506
4177	55054	208490
4178	55066	208474
4179	55079	208459
4180	55091	208442
4181	55104	208427
4182	55117	208413
4183	55131	208401
4184	55143	208387
4185	55157	208374
4186	55170	208360
4187	55182	208344
4188	55195	208331
4189	55208	208317
4190	55221	208302
4191	55234	208289
4192	55247	208274
4193	55260	208261
4194	55273	208248
4195	55286	208234
4196	55300	208221
4197	55313	208209
4198	55326	208196
4199	55339	208181
4200	55352	208167
4201	55365	208153
4202	55378	208141
4203	55391	208125
4204	55404	208110
4205	55417	208099
4206	55431	208087
4207	55445	208077
4208	55458	208063
4209	55472	208053
4210	55485	208040
4211	55505	208053
4212	55518	208038
4213	55530	208023
4214	55543	208008
4215	55556	207995
4216	55570	207985
4217	55584	207972
4218	55597	207958
4219	55609	207943
4220	55622	207927
4221	55635	207913
4222	55647	207898
4223	55660	207882
4224	55672	207866
4225	55684	207850
4226	55697	207836
4227	55710	207820
4228	55723	207805
4229	55736	207791
4230	55748	207775
4231	55761	207761
4232	55773	207745
4233	55786	207731
4234	55799	207715
4235	55812	207702
4236	55827	207695
4237	55839	207679
4238	55852	207665
4239	55865	207649
4240	55877	207634
4241	55890	207618
4242	55903	207604
4243	55916	207590
4244	55928	207575
4245	55941	207560
4246	55954	207545
4247	55967	207531
4248	55979	207516
4249	55992	207501
4250	56005	207486
4251	56018	207473
4252	56030	207458
4253	56043	207442
4254	56056	207427
4255	56068	207412
4256	56081	207396
4257	56093	207381
4258	56106	207365
4259	56118	207349
4260	56132	207338
4261	56145	207324
4262	56159	207314
4263	56172	207302
4264	56185	207287
4265	56198	207273
4266	56211	207258
4267	56223	207242
4268	56236	207228
4269	56249	207213
4270	56262	207198
4271	56275	207188
4272	56289	207175
4273	56302	207161
4274	56315	207147
4275	56327	207132
4276	56340	207118
4277	56353	207105
4278	56366	207090
4279	56379	207075
4280	56392	207061
4281	56404	207045
4282	56417	207030
4283	56430	207016
4284	56443	207002
4285	56456	206987
4286	56468	206971
4287	56481	206958
4288	56496	206953
4289	56509	206938
4290	56522	206924
4291	56535	206909
4292	56548	206895
4293	56561	206882
4294	56574	206868
4295	56587	206855
4296	56600	206841
4297	56613	206827
4298	56626	206813
4299	56639	206798
4300	56651	206783
4301	56664	206767
4302	56676	206751
4303	56689	206737
4304	56702	206724
4305	56715	206709
4306	56728	206694
4307	56740	206679
4308	56753	206664
4309	56766	206651
4310	56779	206637
4311	56792	206624
4312	56805	206610
4313	56818	206595
4314	56845	206634
4315	56883	206710
4316	56907	206736
4317	56926	206744
4318	56939	206729
4319	56957	206733
4320	56969	206718
4321	56991	206737
4322	57006	206727
4323	57023	206729
4324	57036	206714
4325	57048	206699
4326	57063	206693
4327	57077	206682
4328	57091	206672
4329	57107	206669
4330	57124	206667
4331	57140	206665
4332	57154	206656
4333	57169	206650
4334	57184	206643
4335	57197	206628
4336	57211	206618
4337	57224	206605
4338	57239	206597
4339	57255	206594
4340	57268	206582
4341	57284	206578
4342	57297	206565
4343	57334	206637
4344	57352	206639
4345	57364	206624
4346	57380	206619
4347	57396	206618
4348	57413	206616
4349	57427	206607
4350	57444	206605
4351	57458	206598
4352	57471	206583
4353	57484	206568
4354	57496	206553
4355	57510	206539
4356	57523	206525
4357	57539	206523
4358	57554	206518
4359	57567	206504
4360	57587	206515
4361	57600	206499
4362	57613	206487
4363	57626	206472
4364	57638	206457
4365	57651	206441
4366	57663	206424
4367	57695	206479
4368	57708	206463
4369	57720	206448
4370	57734	206436
4371	57747	206422
4372	57760	206408
4373	57772	206392
4374	57785	206378
4375	57798	206363
4376	57812	206351
4377	57824	206335
4378	57836	206318
4379	57849	206301
4380	57861	206285
4381	57873	206270
4382	57890	206267
4383	57902	206251
4384	57915	206235
4385	57928	206222
4386	57940	206206
4387	57954	206194
4388	57967	206180
4389	57980	206166
4390	57993	206152
4391	58009	206148
4392	58022	206134
4393	58035	206121
4394	58048	206108
4395	58062	206098
4396	58083	206113
4397	58096	206097
4398	58108	206082
4399	58121	206067
4400	58134	206051
4401	58147	206038
4402	58161	206029
4403	58175	206016
4404	58192	206017
4405	58204	206002
4406	58218	205989
4407	58230	205974
4408	58246	205968
4409	58265	205976
4410	58279	205965
4411	58292	205951
4412	58304	205936
4413	58317	205920
4414	58330	205907
4415	58342	205891
4416	58355	205875
4417	58367	205859
4418	58381	205846
4419	58393	205831
4420	58405	205814
4421	58418	205797
4422	58430	205781
4423	58444	205770
4424	58456	205754
4425	58468	205737
4426	58481	205720
4427	58493	205705
4428	58506	205689
4429	58518	205674
4430	58531	205658
4431	58543	205642
4432	58558	205635
4433	58571	205621
4434	58584	205606
4435	58597	205591
4436	58609	205575
4437	58622	205560
4438	58634	205545
4439	58648	205532
4440	58660	205516
4441	58673	205501
4442	58685	205486
4443	58699	205474
4444	58713	205463
4445	58726	205450
4446	58739	205435
4447	58752	205420
4448	58764	205405
4449	58777	205391
4450	58790	205377
4451	58803	205362
4452	58815	205347
4453	58828	205332
4454	58841	205317
4455	58854	205303
4456	58867	205290
4457	58880	205275
4458	58893	205261
4459	58906	205246
4460	58918	205232
4461	58931	205217
4462	58944	205202
4463	58957	205188
4464	58970	205173
4465	58982	205158
4466	58995	205143
4467	59008	205128
4468	59021	205114
4469	59033	205099
4470	59047	205087
4471	59060	205072
4472	59072	205057
4473	59085	205044
4474	59098	205029
4475	59111	205014
4476	59126	205009
4477	59139	204994
4478	59152	204979
4479	59165	204964
4480	59177	204950
4481	59190	204935
4482	59203	204920
4483	59216	204905
4484	59228	204890
4485	59242	204878
4486	59255	204866
4487	59269	204853
4488	59282	204839
4489	59295	204825
4490	59308	204811
4491	59321	204797
4492	59334	204785
4493	59347	204771
4494	59360	204756
4495	59372	204741
4496	59385	204726
4497	59398	204712
4498	59411	204697
4499	59424	204683
4500	59436	204668
4501	59453	204665
4502	59468	204661
4503	59483	204654
4504	59498	204646
4505	59513	204637
4506	59526	204623
4507	59539	204609
4508	59552	204598
4509	59566	204584
4510	59578	204569
4511	59591	204554
4512	59603	204538
4513	59616	204522
4514	59628	204505
4515	59640	204489
4516	59654	204477
4517	59666	204462
4518	59679	204447
4519	59691	204431
4520	59704	204417
4521	59718	204404
4522	59730	204387
4523	59744	204376
4524	59756	204361
4525	59768	204344
4526	59780	204327
4527	59793	204312
4528	59805	204296
4529	59818	204280
4530	59830	204264
4531	59843	204248
4532	59858	204242
4533	59870	204225
4534	59883	204210
4535	59895	204194
4536	59908	204179
4537	59921	204165
4538	59933	204150
4539	59946	204134
4540	59958	204118
4541	59970	204100
4542	59983	204085
4543	59995	204070
4544	60008	204053
4545	60020	204037
4546	60032	204021
4547	60044	204004
4548	60056	203987
4549	60069	203973
4550	60082	203957
4551	60094	203940
4552	60106	203925
4553	60119	203911
4554	60132	203894
4555	60144	203878
4556	60156	203863
4557	60169	203847
4558	60181	203831
4559	60194	203815
4560	60206	203799
4561	60218	203783
4562	60231	203767
4563	60243	203752
4564	60256	203735
4565	60269	203722
4566	60281	203707
4567	60295	203695
4568	60308	203682
4569	60321	203667
4570	60334	203654
4571	60347	203640
4572	60361	203628
4573	60373	203613
4574	60386	203597
4575	60399	203583
4576	60411	203567
4577	60424	203552
4578	60436	203537
4579	60449	203522
4580	60462	203507
4581	60474	203491
4582	60487	203476
4583	60499	203460
4584	60511	203443
4585	60524	203428
4586	60536	203412
4587	60549	203397
4588	60562	203385
4589	60575	203369
4590	60587	203353
4591	60600	203338
4592	60612	203322
4593	60625	203306
4594	60637	203290
4595	60650	203275
4596	60662	203259
4597	60675	203244
4598	60687	203227
4599	60699	203211
4600	60712	203195
4601	60724	203178
4602	60736	203162
4603	60748	203147
4604	60761	203131
4605	60773	203115
4606	60785	203098
4607	60798	203082
4608	60809	203064
4609	60821	203047
4610	60834	203031
4611	60846	203014
4612	60858	202997
4613	60871	202983
4614	60883	202967
4615	60895	202951
4616	60908	202935
4617	60920	202920
4618	60933	202903
4619	60945	202887
4620	60957	202870
4621	60969	202853
4622	60981	202836
4623	60993	202820
4624	61005	202803
4625	61018	202786
4626	61030	202771
4627	61042	202755
4628	61055	202740
4629	61067	202724
4630	61080	202707
4631	61092	202690
4632	61104	202673
4633	61116	202657
4634	61129	202643
4635	61141	202627
4636	61154	202611
4637	61166	202594
4638	61178	202580
4639	61191	202563
4640	61203	202548
4641	61216	202532
4642	61228	202515
4643	61240	202500
4644	61252	202483
4645	61265	202467
4646	61277	202450
4647	61289	202434
4648	61301	202417
4649	61313	202400
4650	61325	202384
4651	61337	202367
4652	61349	202350
4653	61361	202333
4654	61373	202315
4655	61385	202299
4656	61397	202281
4657	61409	202264
4658	61421	202246
4659	61433	202229
4660	61445	202211
4661	61457	202194
4662	61469	202177
4663	61481	202161
4664	61493	202144
4665	61505	202128
4666	61518	202113
4667	61531	202099
4668	61543	202081
4669	61555	202065
4670	61568	202052
4671	61580	202035
4672	61593	202019
4673	61605	202003
4674	61617	201986
4675	61629	201970
4676	61641	201953
4677	61653	201936
4678	61665	201919
4679	61677	201903
4680	61689	201886
4681	61702	201869
4682	61714	201852
4683	61726	201835
4684	61738	201819
4685	61750	201802
4686	61762	201786
4687	61774	201769
4688	61786	201753
4689	61799	201738
4690	61812	201725
4691	61824	201708
4692	61837	201691
4693	61849	201676
4694	61861	201660
4695	61874	201644
4696	61886	201629
4697	61898	201612
4698	61911	201596
4699	61923	201580
4700	61935	201563
4701	61947	201547
4702	61959	201530
4703	61972	201514
4704	61984	201497
4705	61996	201482
4706	62009	201467
4707	62021	201450
4708	62033	201434
4709	62045	201418
4710	62058	201403
4711	62070	201386
4712	62082	201370
4713	62095	201356
4714	62108	201340
4715	62121	201326
4716	62133	201311
4717	62145	201295
4718	62157	201278
4719	62170	201263
4720	62182	201246
4721	62194	201231
4722	62207	201215
4723	62219	201198
4724	62231	201182
4725	62243	201166
4726	62256	201151
4727	62269	201137
4728	62281	201121
4729	62293	201104
4730	62305	201088
4731	62318	201072
4732	62330	201056
4733	62342	201038
4734	62354	201022
4735	62366	201005
4736	62378	200989
4737	62390	200972
4738	62402	200956
4739	62415	200942
4740	62429	200931
4741	62441	200915
4742	62454	200900
4743	62466	200884
4744	62479	200869
4745	62491	200853
4746	62504	200837
4747	62516	200822
4748	62528	200805
4749	62541	200789
4750	62553	200773
4751	62565	200757
4752	62578	200742
4753	62590	200725
4754	62602	200709
4755	62614	200694
4756	62627	200678
4757	62639	200661
4758	62651	200645
4759	62664	200630
4760	62676	200613
4761	62688	200597
4762	62700	200581
4763	62712	200565
4764	62724	200548
4765	62737	200532
4766	62749	200516
4767	62761	200500
4768	62773	200482
4769	62785	200465
4770	62797	200449
4771	62809	200432
4772	62821	200416
4773	62833	200398
4774	62845	200382
4775	62857	200366
4776	62870	200349
4777	62882	200334
4778	62894	200317
4779	62906	200301
4780	62918	200284
4781	62930	200268
4782	62943	200252
4783	62955	200235
4784	62967	200219
4785	62980	200204
4786	62992	200188
4787	63004	200171
4788	63016	200155
4789	63028	200138
4790	63040	200122
4791	63052	200106
4792	63064	200089
4793	63078	200077
4794	63091	200062
4795	63103	200046
4796	63116	200032
4797	63129	200019
4798	63141	200004
4799	63155	199990
4800	63167	199976
4801	63180	199963
4802	63193	199946
4803	63205	199932
4804	63220	199924
4805	63232	199908
4806	63245	199892
4807	63257	199876
4808	63269	199861
4809	63282	199846
4810	63295	199832
4811	63308	199818
4812	63320	199803
4813	63333	199788
4814	63345	199772
4815	63358	199757
4816	63370	199741
4817	63382	199724
4818	63394	199708
4819	63407	199692
4820	63419	199676
4821	63431	199659
4822	63443	199643
4823	63455	199626
4824	63467	199611
4825	63480	199595
4826	63492	199578
4827	63504	199562
4828	63518	199553
4829	63530	199536
4830	63543	199520
4831	63555	199504
4832	63567	199487
4833	63579	199471
4834	63591	199455
4835	63604	199439
4836	63616	199424
4837	63628	199409
4838	63641	199393
4839	63653	199376
4840	63665	199361
4841	63677	199345
4842	63689	199328
4843	63702	199312
4844	63714	199295
4845	63726	199279
4846	63738	199264
4847	63750	199247
4848	63762	199231
4849	63774	199214
4850	63787	199198
4851	63799	199182
4852	63811	199166
4853	63826	199158
4854	63838	199142
4855	63850	199125
4856	63862	199109
4857	63875	199094
4858	63887	199076
4859	63899	199060
4860	63911	199043
4861	63926	199036
4862	63938	199020
4863	63950	199004
4864	63962	198987
4865	63974	198971
4866	63986	198955
4867	63999	198938
4868	64011	198922
4869	64024	198908
4870	64036	198893
4871	64048	198877
4872	64060	198861
4873	64073	198845
4874	64085	198829
4875	64097	198813
4876	64110	198800
4877	64122	198783
4878	64134	198767
4879	64147	198751
4880	64159	198736
4881	64172	198721
4882	64184	198705
4883	64196	198689
4884	64209	198674
4885	64221	198658
4886	64233	198642
4887	64246	198628
4888	64259	198615
4889	64272	198600
4890	64285	198585
4891	64297	198570
4892	64309	198554
4893	64322	198539
4894	64334	198523
4895	64346	198506
4896	64358	198490
4897	64371	198475
4898	64383	198459
4899	64395	198443
4900	64407	198427
4901	64422	198418
4902	64434	198403
4903	64446	198387
4904	64459	198371
4905	64471	198355
4906	64483	198339
4907	64495	198323
4908	64508	198307
4909	64520	198291
4910	64532	198276
4911	64545	198261
4912	64558	198246
4913	64570	198230
4914	64582	198215
4915	64594	198199
4916	64606	198183
4917	64618	198166
4918	64630	198150
4919	64643	198134
4920	64655	198118
4921	64667	198101
4922	64679	198086
4923	64692	198071
4924	64704	198055
4925	64747	198131
4926	64759	198117
4927	64785	198143
4928	64798	198129
4929	64822	198149
4930	64842	198157
4931	64860	198158
4932	64876	198153
4933	64889	198140
4934	64908	198146
4935	64923	198138
4936	64936	198123
4937	64948	198107
4938	64961	198092
4939	64974	198080
4940	64997	198095
4941	65023	198123
4942	65038	198114
4943	65052	198104
4944	65064	198088
4945	65083	198092
4946	65095	198076
4947	65108	198062
4948	65125	198061
4949	65138	198048
4950	65152	198035
4951	65164	198020
4952	65178	198008
4953	65190	197993
4954	65205	197986
4955	65219	197973
4956	65231	197957
4957	65243	197942
4958	65257	197929
4959	65277	197937
4960	65290	197925
4961	65303	197909
4962	65336	197958
4963	65349	197943
4964	65362	197930
4965	65374	197914
4966	65392	197916
4967	65409	197912
4968	65421	197896
4969	65433	197880
4970	65446	197865
4971	65458	197848
4972	65473	197841
4973	65489	197836
4974	65503	197825
4975	65520	197825
4976	65536	197821
4977	65549	197808
4978	65562	197792
4979	65574	197777
4980	65587	197761
4981	65599	197747
4982	65611	197731
4983	65623	197714
4984	65635	197697
4985	65649	197685
4986	65663	197674
4987	65675	197659
4988	65688	197644
4989	65701	197630
4990	65713	197615
4991	65726	197600
4992	65744	197601
4993	65760	197597
4994	65773	197582
4995	65785	197567
4996	65798	197553
4997	65811	197539
4998	65824	197527
4999	65837	197513
5000	65853	197508
5001	65867	197495
5002	65879	197481
5003	65892	197467
5004	65905	197451
5005	65917	197436
5006	65932	197427
5007	65948	197424
5008	65974	197448
5009	65986	197433
5010	65999	197418
5011	66011	197402
5012	66024	197387
5013	66037	197374
5014	66050	197359
5015	66062	197344
5016	66075	197329
5017	66087	197313
5018	66099	197298
5019	66112	197283
5020	66124	197266
5021	66137	197253
5022	66151	197242
5023	66163	197225
5024	66175	197209
5025	66187	197194
5026	66200	197178
5027	66212	197162
5028	66224	197147
5029	66236	197130
5030	66249	197115
5031	66262	197102
5032	66276	197092
5033	66290	197079
5034	66303	197067
5035	66316	197051
5036	66328	197036
5037	66340	197020
5038	66354	197008
5039	66366	196992
5040	66380	196982
5041	66394	196971
5042	66407	196957
5043	66420	196942
5044	66432	196928
5045	66445	196912
5046	66457	196896
5047	66469	196880
5048	66481	196863
5049	66493	196847
5050	66506	196834
5051	66519	196818
5052	66531	196802
5053	66543	196786
5054	66555	196769
5055	66569	196759
5056	66581	196743
5057	66594	196727
5058	66606	196711
5059	66618	196696
5060	66631	196681
5061	66644	196668
5062	66657	196655
5063	66672	196647
5064	66686	196635
5065	66698	196618
5066	66710	196602
5067	66722	196585
5068	66735	196571
5069	66748	196560
5070	66760	196543
5071	66773	196528
5072	66785	196513
5073	66798	196498
5074	66810	196481
5075	66823	196467
5076	66836	196454
5077	66851	196446
5078	66865	196437
5079	66878	196423
5080	66891	196408
5081	66905	196399
5082	66922	196396
5083	66935	196381
5084	66947	196366
5085	66959	196350
5086	66972	196334
5087	66984	196320
5088	66997	196304
5089	67009	196288
5090	67021	196273
5091	67034	196259
5092	67047	196243
5093	67059	196228
5094	67071	196213
5095	67084	196198
5096	67100	196193
5097	67112	196177
5098	67125	196162
5099	67139	196151
5100	67152	196138
5101	67165	196124
5102	67177	196109
5103	67189	196093
5104	67202	196077
5105	67214	196062
5106	67226	196046
5107	67239	196032
5108	67252	196017
5109	67264	196002
5110	67277	195986
